CustomerID,TypeService,TypeClient,Province,Ville,Quartier,Mois,Date,IndexPrecedent,IndexActuel,Consommation,MontantFacture,StatutPaiement,AnomalyScore,SuspectFlag,TypeSuspect
C001376,Électricité,Commerce,Salé,Bouknadel,Bouknadel,2021-04,2021-04-01,27941.65,28765.47,558.4899999999907,705.55375,En retard,0.0479,0,Aucune
C001376,Électricité,Commerce,Salé,Bouknadel,Bouknadel,2021-05,2021-05-01,28765.47,29716.36,558.4899999999907,705.55375,Payé,0.3047,0,Aucune
C001376,Électricité,Commerce,Salé,Bouknadel,Bouknadel,2021-06,2021-06-01,29716.36,30863.71,558.4899999999907,705.55375,Payé,0.2115,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-03,2015-03-01,130226.76,130309.76,83.0,113.98,Payé,0.3278,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-04,2015-04-01,130309.76,130397.0,87.24000000000524,132.61,Payé,0.1632,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-05,2015-05-01,130397.0,97882.34,117.36,159.01,Payé,0.2918,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-06,2015-06-01,130514.37,130608.2,93.83000000000175,130.03,Payé,0.1479,0,Aucune
C001377,Électricité,Particulier,Salé,Rabat,Akkari,2015-07,2015-07-01,130608.2,130776.87,168.66999999999825,220.77,Payé,0.3211,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-08,2015-08-01,130776.87,130928.67,151.8000000000029,210.84,Payé,0.2795,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-09,2015-09-01,130928.67,131099.38,170.7100000000064,222.56,Payé,0.3012,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-10,2015-10-01,131099.38,131298.95,199.57000000000698,251.68,Payé,0.0407,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-11,2015-11-01,131298.95,131418.05,119.09999999997672,191.63,En retard,0.1715,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2015-12,2015-12-01,131418.05,131549.85,131.80000000001746,190.79,Payé,0.0097,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-01,2016-01-01,131549.85,131653.74,103.88999999998487,159.62,Payé,0.3385,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-02,2016-02-01,131653.74,131730.54,76.80000000001746,145.84,Payé,0.0503,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-03,2016-03-01,131730.54,131834.38,103.83999999999651,154.09,Payé,0.0979,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-04,2016-04-01,131834.38,131936.31,101.92999999999302,143.11,Payé,0.0838,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-05,2016-05-01,131936.31,132066.29,129.98000000001048,171.51,Payé,0.1215,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-06,2016-06-01,132066.29,132197.02,130.72999999998137,171.28,Payé,0.0681,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-07,2016-07-01,132197.02,132316.3,119.27999999999884,162.81,Payé,0.0158,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-08,2016-08-01,132316.3,132499.95,183.65000000002328,236.58,Payé,0.1933,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-09,2016-09-01,132499.95,132666.05,166.09999999997672,236.21,Payé,0.1725,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-10,2016-10-01,132666.05,132796.13,130.0800000000163,195.31,Impayé,0.494,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-11,2016-11-01,132796.13,132935.38,139.25,211.52,Payé,0.1074,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2016-12,2016-12-01,132935.38,133056.02,120.63999999998487,188.49,Impayé,0.1853,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-01,2017-01-01,133056.02,133152.98,96.96000000002095,168.89,Impayé,0.1931,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-02,2017-02-01,133152.98,133264.88,111.89999999999418,183.88,Payé,0.0462,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-03,2017-03-01,133264.88,133332.48,67.60000000000582,108.08,Payé,0.2644,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-04,2017-04-01,133332.48,133460.52,128.03999999997905,191.91,Payé,0.0543,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-05,2017-05-01,133460.52,133590.79,130.27000000001863,181.19,Payé,0.0,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-06,2017-06-01,133590.79,133739.75,148.95999999999185,212.88,Payé,0.0856,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-07,2017-07-01,133739.75,133858.55,118.79999999998836,180.67,Payé,0.2793,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-08,2017-08-01,133858.55,134057.51,198.96000000002095,261.12,En retard,0.3096,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-09,2017-09-01,134057.51,134192.35,134.8399999999965,198.52,Payé,0.1749,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-10,2017-10-01,134192.35,134355.55,163.19999999998254,200.28,En retard,0.0,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-11,2017-11-01,134355.55,134483.1,127.55000000001746,157.51,Payé,0.2592,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2017-12,2017-12-01,134483.1,134561.78,78.67999999999302,116.43,Payé,0.3428,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2018-01,2018-01-01,134561.78,134666.88,105.10000000000582,144.86,Payé,0.125,0,Aucune
C001377,Électricité,Particulier,Rabat,Rabat,Akkari,2018-02,2018-02-01,134666.88,134748.36,81.47999999998137,120.94,En retard,0.5902,0,Aucune
C001378,Électricité,Particulier,Khémisset,Rabat,Khémisset,2011-12,2011-12-01,92106.81,92242.39,135.58000000000175,190.9,Payé,0.4203,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-01,2012-01-01,92242.39,92381.37,138.97999999999593,180.31,Payé,0.3154,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-02,2012-02-01,92381.37,92459.97,78.60000000000582,136.71,Payé,0.221,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-03,2012-03-01,92459.97,92572.08,112.11000000000058,146.84,Payé,0.1363,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-04,2012-04-01,92572.08,92708.46,136.38000000000466,178.39,Payé,0.156,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-05,2012-05-01,92708.46,92880.81,172.34999999999127,207.31,Payé,0.1546,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-06,2012-06-01,92880.81,93052.38,171.57000000000698,225.31,Payé,0.3627,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-07,2012-07-01,93052.38,97882.34,60.71,112.87,Payé,0.9249,1,Sous-déclaration
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-08,2012-08-01,93113.09,93324.53,211.44000000000233,267.13,Impayé,0.1114,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-09,2012-09-01,93324.53,93507.88,183.35000000000582,253.18,Payé,0.1292,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Shoul,2012-10,2012-10-01,93507.88,93721.48,213.59999999999127,275.4,Payé,0.2542,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-11,2012-11-01,93721.48,93905.29,183.80999999999767,255.91,Payé,0.2509,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2012-12,2012-12-01,93905.29,94039.62,134.33000000000175,197.54,Payé,0.1424,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2013-01,2013-01-01,94039.62,94176.59,136.97000000000116,196.01,Payé,0.0,0,Aucune
C001378,Électricité,Particulier,Khémisset,Khémisset,Khémisset,2013-02,2013-02-01,94176.59,94312.14,135.5500000000029,172.62,En retard,0.1724,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-03,2019-03-01,68297.45,68317.43,19.979999999995925,161.91,En retard,0.1719,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-04,2019-04-01,68317.43,68337.33,19.90000000000873,163.03,Payé,0.1435,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-05,2019-05-01,68337.33,68355.67,18.339999999996508,170.03,Payé,0.0567,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-06,2019-06-01,68355.67,68381.1,25.430000000007567,206.77,Payé,0.1642,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-07,2019-07-01,68381.1,68400.73,19.629999999990105,147.78,Payé,0.4908,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-08,2019-08-01,68400.73,68425.06,24.330000000001746,168.63,Payé,0.1627,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-09,2019-09-01,68425.06,68444.46,19.40000000000873,162.04,Payé,0.078,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-10,2019-10-01,68444.46,68462.84,18.379999999990105,129.17,Payé,0.0055,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-11,2019-11-01,68462.84,68476.6,13.760000000009313,117.15,Payé,0.1413,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2019-12,2019-12-01,68476.6,68491.62,15.019999999989523,121.22,Payé,0.2838,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2020-01,2020-01-01,68491.62,68506.45,14.830000000001746,119.02,Payé,0.2072,0,Aucune
C001379,Eau,Particulier,Salé,Bouknadel,Bouknadel,2020-02,2020-02-01,68506.45,68520.65,14.19999999999709,104.1,Payé,0.1909,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2010-06,2010-06-01,121235.47,121266.71,31.24000000000524,238.83,Payé,0.0958,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2010-07,2010-07-01,121266.71,121283.02,16.30999999999767,141.31,Payé,0.1895,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2010-08,2010-08-01,121283.02,121308.85,25.830000000001746,189.95,Payé,0.2675,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2010-09,2010-09-01,121308.85,121331.23,22.379999999990105,154.49,Payé,0.0557,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2010-10,2010-10-01,121331.23,121355.66,24.430000000007567,194.33,Payé,0.1725,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2010-11,2010-11-01,121355.66,121368.59,12.929999999993015,133.49,Payé,0.0407,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2010-12,2010-12-01,121368.59,121386.68,18.089999999996508,159.37,Payé,0.2904,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-01,2011-01-01,121386.68,121400.85,14.170000000012806,115.85,Payé,0.1838,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-02,2011-02-01,121400.85,121418.83,17.979999999995925,140.16,Payé,0.1948,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-03,2011-03-01,121418.83,121439.65,20.819999999992433,159.54,Payé,0.1241,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-04,2011-04-01,121439.65,121464.23,24.580000000001746,172.01,Payé,0.007,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-05,2011-05-01,121464.23,121493.77,29.54000000000815,234.83,Payé,0.2712,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-06,2011-06-01,121493.77,121524.97,31.19999999999709,212.28,Payé,0.0682,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-07,2011-07-01,121524.97,121550.99,26.020000000004075,178.39,Payé,0.0352,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-08,2011-08-01,121550.99,121576.43,25.439999999987776,195.49,Payé,0.0,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-09,2011-09-01,121576.43,121602.18,25.75,238.58,Payé,0.2481,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-10,2011-10-01,121602.18,121624.81,22.630000000004657,166.53,Payé,0.3153,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-11,2011-11-01,97717.56,121644.01,19.2,141.93,Payé,0.366,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2011-12,2011-12-01,121644.01,121663.08,19.070000000006985,151.0,Impayé,0.1963,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2012-01,2012-01-01,121663.08,121682.24,19.160000000003492,173.51,Payé,0.4277,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2012-02,2012-02-01,121682.24,121697.61,15.369999999995343,152.96,Payé,0.3355,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2012-03,2012-03-01,121697.61,121717.0,19.389999999999418,138.08,Payé,0.06,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2012-04,2012-04-01,121717.0,121738.51,21.50999999999476,173.36,Payé,0.1709,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2012-05,2012-05-01,121738.51,121769.15,30.639999999999418,206.79,En retard,0.2379,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2012-06,2012-06-01,121769.15,121787.59,18.44000000000233,133.95,Payé,0.1159,0,Aucune
C001380,Eau,Particulier,Skhirate-Témara,Aïn Aouda,Aïn Aouda,2012-07,2012-07-01,121787.59,121807.99,20.40000000000873,177.51,Payé,0.291,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-04,2021-04-01,60704.92,60719.7,14.779999999998836,144.2,Payé,0.1431,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-05,2021-05-01,60719.7,60734.92,15.220000000001164,123.67,Payé,0.2131,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Rabat,Mechra Bel Ksiri,2021-06,2021-06-01,60734.92,60751.69,16.770000000004075,153.35,Payé,0.0634,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-07,2021-07-01,60751.69,60768.34,16.64999999999418,127.33,Payé,0.121,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-08,2021-08-01,60768.34,60785.16,16.820000000006985,152.77,Payé,0.3423,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-09,2021-09-01,60785.16,60799.55,14.389999999999418,131.74,Payé,0.3638,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-10,2021-10-01,60799.55,60811.49,11.939999999995052,126.89,Payé,0.3078,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-11,2021-11-01,60811.49,60825.23,13.740000000005239,120.4,Impayé,0.2393,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2021-12,2021-12-01,60825.23,60837.7,12.469999999993888,104.8,Payé,0.3782,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-01,2022-01-01,60837.7,60849.43,11.730000000003201,125.13,Payé,0.3335,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-02,2022-02-01,60849.43,97882.34,12.5,121.16,Payé,0.3888,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-03,2022-03-01,60861.93,60879.85,17.919999999998254,135.0,Payé,0.1352,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-04,2022-04-01,60879.85,60895.47,15.62000000000262,114.58,Payé,0.2144,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-05,2022-05-01,60895.47,60910.5,15.029999999998836,133.34,En retard,0.2961,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-06,2022-06-01,60910.5,60928.16,17.660000000003492,153.76,Payé,0.2031,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-07,2022-07-01,60928.16,60943.25,15.089999999996508,119.92,Payé,0.181,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-08,2022-08-01,60943.25,60961.8,18.55000000000291,141.27,Payé,0.1297,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-09,2022-09-01,60961.8,60981.85,20.049999999995634,160.24,En retard,0.1735,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-10,2022-10-01,60981.85,60990.44,8.590000000003783,92.5,En retard,0.0888,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-11,2022-11-01,60990.44,61004.51,14.069999999999709,122.6,Payé,0.1125,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2022-12,2022-12-01,61004.51,61014.85,10.339999999996508,111.37,Payé,0.176,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-01,2023-01-01,61014.85,61027.46,12.610000000000582,117.02,Payé,0.3282,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-02,2023-02-01,61027.46,61040.18,12.720000000001164,124.39,Payé,0.044,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-03,2023-03-01,61040.18,61055.77,15.589999999996508,148.97,Payé,0.1127,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-04,2023-04-01,61055.77,61070.09,14.319999999999709,129.85,Payé,0.0024,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-05,2023-05-01,61070.09,61083.17,13.080000000001746,120.57,Payé,0.1262,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-06,2023-06-01,61083.17,61099.96,16.790000000000873,238.58,Payé,0.1078,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-07,2023-07-01,61099.96,61119.43,19.470000000001164,162.65,Payé,0.4077,0,Aucune
C001381,Eau,Particulier,Sidi Kacem,Mechra Bel Ksiri,Mechra Bel Ksiri,2023-08,2023-08-01,61119.43,61135.05,15.62000000000262,144.92,Payé,0.3562,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-04,2018-04-01,103816.81,103832.31,15.5,122.26,Payé,0.1215,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-05,2018-05-01,103832.31,103846.38,14.070000000006985,138.29,Impayé,0.333,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-06,2018-06-01,103846.38,103861.68,15.299999999988358,125.86,Payé,0.2377,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-07,2018-07-01,103861.68,103877.33,15.650000000008731,129.58,Payé,0.3713,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-08,2018-08-01,103877.33,103897.15,19.819999999992433,238.58,Payé,0.1246,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-09,2018-09-01,103897.15,103912.09,14.940000000002328,115.97,Payé,0.0815,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-10,2018-10-01,103912.09,103922.34,10.25,102.31,Payé,0.3561,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-11,2018-11-01,103922.34,103933.86,11.520000000004075,109.0,Payé,0.1725,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2018-12,2018-12-01,103933.86,103947.48,13.619999999995343,114.02,Payé,0.1992,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-01,2019-01-01,103947.48,97882.34,10.66,98.49,Payé,0.1008,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-02,2019-02-01,103958.14,103969.01,10.869999999995343,120.27,En retard,0.1945,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-03,2019-03-01,103969.01,103982.87,13.860000000000582,124.66,Impayé,0.0588,0,Aucune
C001382,Eau,Particulier,Kénitra,Souk El Arbaa,Souk El Arbaa,2019-04,2019-04-01,97717.56,103994.34,11.47,100.19,Payé,0.1725,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2021-11,2021-11-01,97717.56,39045.9,278.72,368.38,Payé,0.1822,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2021-12,2021-12-01,39045.9,39248.28,202.37999999999738,261.62,Payé,0.0261,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-01,2022-01-01,39248.28,39448.06,199.77999999999884,284.06,Payé,0.1769,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-02,2022-02-01,39448.06,39662.2,214.13999999999942,279.97,Payé,0.0,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-03,2022-03-01,39662.2,39902.05,239.85000000000582,279.23,Payé,0.1981,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-04,2022-04-01,39902.05,40120.01,217.95999999999913,265.57,Payé,0.0942,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-05,2022-05-01,40120.01,40410.01,290.0,352.93,En retard,0.1843,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-06,2022-06-01,40410.01,40728.84,318.82999999999447,410.01,Payé,0.342,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-07,2022-07-01,40728.84,41004.09,275.25,360.48,En retard,0.206,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-08,2022-08-01,41004.09,41429.3,425.2100000000064,477.5,En retard,0.0,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-09,2022-09-01,41429.3,41796.98,367.6800000000003,459.05,Payé,0.2162,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-10,2022-10-01,41796.98,42153.33,356.34999999999854,450.9,Payé,0.3105,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-11,2022-11-01,42153.33,42425.22,271.8899999999994,336.89,Payé,0.188,0,Aucune
C001383,Électricité,Particulier,Salé,Shoul,Shoul,2022-12,2022-12-01,42425.22,42649.28,224.05999999999767,280.17,Payé,0.1725,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-02,2011-02-01,97717.56,117387.07,7.9,95.09,Payé,0.2644,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-03,2011-03-01,117387.07,117396.03,8.959999999991851,107.76,Payé,0.412,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-04,2011-04-01,117396.03,117412.32,16.29000000000815,144.18,Payé,0.1897,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-05,2011-05-01,117412.32,117425.4,13.079999999987194,133.0,Payé,0.1725,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-06,2011-06-01,117425.4,117445.09,19.69000000000233,157.65,Payé,0.337,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-07,2011-07-01,117445.09,117463.58,18.49000000000524,161.1,Payé,0.2137,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-08,2011-08-01,117463.58,117482.36,18.779999999998836,158.65,En retard,0.162,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-09,2011-09-01,117482.36,117500.2,17.839999999996508,145.69,Impayé,0.1667,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-10,2011-10-01,117500.2,117512.81,12.610000000000582,98.76,Payé,0.0016,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-11,2011-11-01,117512.81,117524.87,12.059999999997672,106.72,Payé,0.0702,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2011-12,2011-12-01,117524.87,117537.01,12.139999999999418,102.27,Payé,0.1512,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2012-01,2012-01-01,117537.01,117549.86,12.85000000000582,106.1,Payé,0.0218,0,Aucune
C001384,Eau,Particulier,Salé,Salé,Hay Salam,2012-02,2012-02-01,117549.86,117559.84,9.979999999995925,112.2,Payé,0.3155,0,Aucune
C001385,Électricité,Particulier,Sidi Slimane,Sidi Slimane,Sidi Slimane,2024-01,2024-01-01,193215.05,193353.44,138.39000000001397,199.82,Payé,0.4483,0,Aucune
C001385,Électricité,Particulier,Sidi Slimane,Sidi Slimane,Sidi Slimane,2024-02,2024-02-01,193353.44,193560.36,206.9199999999837,248.48,Payé,0.197,0,Aucune
